AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,PersonIdentityID
7498,4059,Peter Salvi,17,M,A1,5125
7499,4060,Rachit Sarin,32,M,A1,5126
7500,4061,Max Mall,37,M,A1,5127
7501,4061,William Srivastava,36,M,A2,5128
7502,4061,Laban Bandi,36,M,A3,5129
7503,4062,Chaman Parsa,17,F,A1,5130
7504,4063,Anita Yohannan,29,F,A1,5131
7505,4063,Veer Naik,43,M,A2,5132
7506,4064,Michael Sur,24,M,A1,89
7507,4064,Ekalinga Narula,41,M,A2,87
7508,4064,Vihaan Sehgal,31,M,A3,88
7509,4064,Tejas Malhotra,33,M,A4,86
7510,4064,Ekiya Yohannan,49,F,A5,91
7511,4065,Pahal Solanki,43,F,A1,5133
7512,4065,Samarth Kade,25,M,A2,5134
7513,4066,Onkar Kale,27,M,A1,5135
7514,4066,Indrajit Bobal,35,M,A2,325
7515,4067,Aditya Mander,39,M,A1,127
7516,4067,Samesh Dhar,41,M,A2,130
7517,4068,Saksham Agrawal,16,M,A1,176
7518,4068,Owen Palan,16,M,A2,174
7519,4068,Caleb Majumdar,31,M,A3,170
7520,4068,Isaiah Hayer,27,M,A4,175
7521,4068,Bhavya Chana,31,F,A5,173
7522,4068,Gagan Ray,28,M,A6,177
7523,4068,Patrick Rana,25,M,A7,171
7524,4069,Lohit Bakshi,44,M,A1,46
7525,4069,Udant Sur,27,M,A2,47
7526,4069,Dakshesh Raju,38,M,A3,45
7527,4069,Manbir Hans,28,M,A4,48
7528,4070,Samarth Sampath,16,M,A1,5136
7529,4071,Naksh Koshy,16,M,A1,85
7530,4071,Tanish Ganguly,27,M,A2,84
7531,4071,Umang Narasimhan,17,M,A3,82
7532,4071,Gunbir Nadkarni,34,M,A4,81
7533,4071,Faraj Patla,50,M,A5,83
7534,4072,Rushil Chauhan,38,M,A1,5137
7535,4072,Raagini Kapur,41,F,A2,5138
7536,4073,Chatresh Salvi,57,M,A1,5139
7537,4074,Aayush Contractor,40,M,A1,42
7538,4074,Noah Patel,34,M,A2,40
7539,4074,Janani Wali,16,F,A3,41
7540,4075,Andrew Chaudhary,33,M,A1,5140
7541,4075,Praneel Desai,24,M,A2,305
7542,4076,Hemang Bera,36,M,A1,5141
7543,4077,Aditya Dhaliwal,43,M,A1,5142
7544,4078,Liam Manda,42,M,A1,5143
7545,4079,Zaid Desai,23,M,A1,219
7546,4079,Yagnesh Mital,39,M,A2,220
7547,4079,Arjun Rao,20,M,A3,221
7548,4080,Bahadurjit Chhabra,22,M,A1,5144
7549,4080,Vedhika Chandra,29,F,A2,5145
7550,4080,Teerth Parikh,32,M,A3,5146
7551,4081,Ekavir Dyal,26,M,A1,73
7552,4081,Orinder Kakar,29,M,A2,72
7553,4082,Tarak Sant,35,M,A1,5147
7554,4083,Aarush Bhatti,37,M,A1,50
7555,4083,Lohit Bakshi,44,M,A2,46
7556,4084,Zashil Mital,23,M,A1,5148
7557,4085,Gaurav Sen,26,M,A1,5149
7558,4086,Harsh Borde,46,M,A1,5150
7559,4086,Fariq Parmar,22,M,A2,5151
7560,4087,Eta Mall,27,F,A1,5152
7561,4088,Balveer Garg,36,M,A1,5153
7562,4089,Wriddhish Kurian,34,M,A1,5154
7563,4089,Rehaan Chacko,16,M,A2,5155
7564,4090,Rayaan Murthy,30,M,A1,5156
7565,4091,Upadhriti Mallick,26,F,A1,29
7566,4091,Dhruv Dyal,28,M,A2,30
7567,4091,Darpan Purohit,29,M,A3,28
7568,4092,Kevin Brahmbhatt,16,M,A1,5157
7569,4093,Ekani Mammen,30,F,A1,5158
7570,4093,Jeet Shan,23,M,A2,5159
7571,4094,Theodore Wadhwa,34,M,A1,5160
7572,4094,Madhav Randhawa,39,M,A2,5161
7573,4095,Balveer Kadakia,30,M,A1,5162
7574,4096,Faris Roy,27,M,A1,122
7575,4096,Jairaj Bassi,41,M,A2,123
7576,4096,Faris Desai,19,M,A3,124
7577,4096,Wriddhish Srinivas,16,M,A4,121
7578,4097,Rudra Savant,28,M,A1,5163
7579,4098,Vihaan Maharaj,24,M,A1,5164
7580,4098,Charita Seshadri,33,F,A2,5165
7581,4099,Damini Saxena,31,F,A1,5166
7582,4100,Aarnav Chaudhari,16,M,A1,5167
7583,4101,Kalpit Aurora,42,M,A1,5168
7584,4101,Sarthak Brahmbhatt,37,M,A2,5169
7585,4101,Rayaan Natt,37,M,A3,5170
7586,4102,Krishna Krish,38,M,A1,5171
7587,4103,Amol Mitter,32,M,A1,5172
7588,4103,Atharv Butala,36,M,A2,5173
7589,4104,Faqid Subramaniam,49,M,A1,5174
7590,4105,Jagdish Gandhi,44,M,A1,100
7591,4105,Rushil Patla,26,M,A2,99
7592,4105,Elijah Sule,45,M,A3,102
7593,4106,Zayan Natarajan,32,M,A1,5175
7594,4106,Falguni Nadig,48,T,A2,5176
7595,4107,Rishi Lall,39,M,A1,5177
7596,4108,Kai Cherian,34,M,A1,5178
7597,4109,Rayaan Bhakta,32,M,A1,5179
7598,4110,Noah Pandya,26,M,A1,5180
7599,4110,Ansh Garde,22,M,A2,5181
7600,4110,Yatan Raj,38,M,A3,5182
7601,4111,Yagnesh Mital,39,M,A1,220
7602,4111,Zaid Desai,23,M,A2,219
7603,4111,Arjun Rao,20,M,A3,221
7604,4112,Avi Bal,16,M,A1,243
7605,4113,Theodore Vala,33,M,A1,5183
7606,4114,Ekbal Kumar,31,M,A1,5184
7607,4115,Tristan Raja,44,M,A1,5185
7608,4116,Kevin Kannan,41,M,A1,5186
7609,4117,Aditya Mander,39,M,A1,127
7610,4117,Kai Gole,50,M,A2,126
7611,4117,Samesh Dhar,41,M,A3,130
7612,4118,Naksh Krishnamurthy,41,M,A1,5187
7613,4119,Anirudh Balakrishnan,16,M,A1,5188
7614,4119,Tarak Atwal,31,M,A2,5189
7615,4120,Pranav Dave,25,M,A1,79
7616,4120,Hardik Sur,27,M,A2,78
7617,4120,Chandresh Mane,32,M,A3,80
7618,4120,Vihaan Bora,16,M,A4,76
7619,4120,Dakshesh Golla,16,M,A5,75
7620,4120,Bahadurjit Krishna,29,M,A6,77
7621,4121,Mohammed Palan,25,M,A1,253
7622,4122,Hardik Patel,16,M,A1,292
7623,4123,Dominic Chanda,31,M,A1,5190
7624,4123,Gaurang Kaul,30,M,A2,5191
7625,4124,Abdul Dora,34,M,A1,5192
7626,4124,Radhika Dutt,16,F,A2,5193
7627,4125,Chaitanya Bhatt,28,M,A1,161
7628,4125,Elijah Sinha,26,M,A2,160
7629,4125,Robert Ahluwalia,28,M,A3,159
7630,4125,Omkaar Ben,29,M,A4,158
7631,4126,Mekhala Shroff,35,F,A1,5194
7632,4127,Faqid Aurora,47,M,A1,277
7633,4128,Charles Ganesan,26,M,A1,336
7634,4128,Triya Char,43,F,A2,5195
7635,4129,Saksham Ganguly,24,M,A1,5196
7636,4130,Om Pandey,57,M,A1,5197
7637,4131,Samaksh Pandit,42,M,A1,113
7638,4131,Saanvi Pau,16,F,A2,111
7639,4131,Jeremiah Puri,26,M,A3,112
7640,4131,Yagnesh Subramaniam,19,M,A4,114
7641,4131,Logan Kakar,24,M,A5,117
7642,4131,Girik Dugar,24,M,A6,118
7643,4132,Tejas Sachdev,26,M,A1,5198
7644,4133,Gopal Raju,35,M,A1,5199
7645,4134,Raghav Varghese,33,M,A1,5200
7646,4134,Girindra Dhawan,16,M,A2,5201
7647,4135,Adya Sarna,28,F,A1,5202
7648,4135,Ishani Tank,44,F,A2,5203
7649,4136,Baghyawati Behl,31,T,A1,5204
7650,4137,Jai Kashyap,46,M,A1,5205
7651,4137,Aahana Malhotra,27,F,A2,5206
7652,4137,Imaran Lall,35,M,A3,265
7653,4138,Umang Narasimhan,17,M,A1,82
7654,4138,Faraj Patla,50,M,A2,83
7655,4138,Naksh Koshy,16,M,A3,85
7656,4139,Anirudh Rajagopalan,27,M,A1,5207
7657,4140,Vinaya Behl,30,F,A1,5208
7658,4141,Yash Wagle,40,M,A1,5209
7659,4142,Girindra Agrawal,47,M,A1,5210
7660,4142,Hardik Patel,16,M,A2,292
7661,4143,Wridesh Garde,42,M,A1,129
7662,4143,Aditya Mander,39,M,A2,127
7663,4143,Kai Gole,50,M,A3,126
7664,4143,Hritik Sen,34,M,A4,128
7665,4144,Manthan Subramaniam,52,M,A1,5211
7666,4144,Aadi Mandal,34,M,A2,5212
7667,4144,Xavier Mohanty,42,M,A3,5213
7668,4145,Vamakshi Gade,44,F,A1,5214
7669,4145,Nisha Kapur,16,T,A2,5215
7670,4146,Hemang Swamy,19,M,A1,326
7671,4147,Girindra Narayan,29,M,A1,5216
7672,4147,Jonathan Sidhu,38,M,A2,5217
7673,4148,Darsh Joshi,16,M,A1,5218
7674,4149,Charan Datta,22,M,A1,5219
7675,4150,Hitesh Kalita,33,M,A1,5220
7676,4151,Jeevika Vaidya,24,F,A1,5221
7677,4151,Harrison Basak,31,M,A2,5222
7678,4152,Arunima Prashad,38,F,A1,5223
7679,4153,Banjeet Dixit,24,M,A1,5224
7680,4154,Ekapad Munshi,33,M,A1,5225
7681,4155,Omkaar Ben,29,M,A1,158
7682,4155,Elijah Sinha,26,M,A2,160
7683,4155,Robert Ahluwalia,28,M,A3,159
7684,4155,Chaitanya Bhatt,28,M,A4,161
7685,4156,Samarth Nagy,31,M,A1,318
7686,4157,Quincy Salvi,34,M,A1,5226
7687,4158,Jackson Chokshi,49,M,A1,5227
7688,4159,Hardik Anand,25,M,A1,5228
7689,4159,Faras Kade,32,M,A2,5229
7690,4159,Indrajit Vasa,20,M,A3,5230
7691,4160,Faraj Tandon,31,M,A1,5231
7692,4161,Mohammed Korpal,35,M,A1,5232
7693,4161,Sachi Sanghvi,20,F,A2,5233
7694,4161,Vivaan Baria,33,M,A3,5234
7695,4162,William Toor,32,M,A1,5235
7696,4162,Tanay Jain,26,M,A2,5236
7697,4163,Waida Zachariah,30,F,A1,202
7698,4163,Quincy Murty,40,M,A2,198
7699,4163,Laksh Swaminathan,36,M,A3,199
7700,4163,Aarini Basak,16,F,A4,197
7701,4163,Zayan Palan,39,M,A5,203
7702,4163,Devansh Bhagat,34,M,A6,201
7703,4163,Logan Rao,34,M,A7,200
7704,4163,Harita Shankar,36,F,A8,204
7705,4164,Zilmil Bhardwaj,27,F,A1,5237
7706,4165,Victor Balan,28,M,A1,5238
7707,4165,Nicholas Soni,43,M,A2,250
7708,4166,Radhika Chaudhary,27,F,A1,5239
7709,4166,Ekapad Chawla,35,M,A2,5240
7710,4166,Zehaan Sachdev,17,M,A3,5241
7711,4167,Zayyan Bir,28,M,A1,5242
7712,4168,Nachiket Gade,16,M,A1,5243
7713,4168,Frederick Lata,16,M,A2,5244
7714,4169,Ekalinga Dugar,41,M,A1,5245
7715,4170,Aayush Kalla,27,M,A1,5246
7716,4170,Ansh Bhatia,16,M,A2,5247
7717,4171,Nakul Rege,43,M,A1,148
7718,4171,Aarnav Amble,16,M,A2,146
7719,4172,Gopal Kumer,24,M,A1,5248
7720,4172,Nathan Zacharia,28,M,A2,5249
7721,4173,Hritik Boase,24,M,A1,5250
7722,4173,Siddharth Sami,16,M,A2,5251
7723,4174,Chaitanya Bhatt,28,M,A1,161
7724,4174,Elijah Sinha,26,M,A2,160
7725,4174,Robert Ahluwalia,28,M,A3,159
7726,4175,Gabriel Natt,33,M,A1,5252
7727,4175,Theodore Chhabra,22,M,A2,5253
7728,4176,Chandran Keer,62,M,A1,5254
7729,4176,Harish Brahmbhatt,38,M,A2,5255
7730,4177,Krishna Srivastava,45,M,A1,5256
7731,4177,Jonathan Koshy,21,M,A2,5257
7732,4178,Umang Kara,37,M,A1,5258
7733,4179,Teerth Deshmukh,34,M,A1,5259
7734,4179,Zarna More,36,T,A2,5260
7735,4180,Dakshesh Natarajan,21,M,A1,5261
7736,4181,Xavier Vaidya,24,M,A1,5262
7737,4181,Unni Oza,44,F,A2,5263
7738,4182,Falan Lall,28,M,A1,5264
7739,4183,Vincent Edwin,25,M,A1,5265
7740,4183,Shivansh Sodhi,36,M,A2,5266
7741,4183,Anthony Sant,16,M,A3,5267
7742,4184,Vincent Balay,21,M,A1,280
7743,4185,Zansi Kamdar,34,F,A1,5268
7744,4185,Ekansh Jain,24,M,A2,5269
7745,4186,Girik Sachar,37,M,A1,5270
7746,4187,Parth Chaudhari,16,M,A1,142
7747,4187,Ishwar Subramaniam,21,M,A2,141
7748,4187,Ekalinga Kumar,30,M,A3,143
7749,4188,Balveer Mody,34,M,A1,5271
7750,4189,Ryan Balay,25,M,A1,5272
7751,4189,Balvan Dixit,22,M,A2,5273
7752,4190,Andrew Saraf,34,M,A1,5274
7753,4191,Tanveer Ramanathan,24,M,A1,5275
7754,4192,Avi Char,19,M,A1,5276
7755,4192,Darsh Kothari,26,M,A2,285
7756,4192,Krish Ratta,25,M,A3,5277
7757,4193,Nathan Palan,26,M,A1,303
7758,4193,Dhruv Oak,19,M,A2,5278
7759,4193,Hardik Bhalla,16,M,A3,5279
7760,4194,Samesh Ranganathan,29,M,A1,5280
7761,4195,Laban Swamy,41,M,A1,271
7762,4195,Bhavini Dalal,39,T,A2,5281
7763,4196,Anay Bains,32,M,A1,5282
7764,4197,Veer Salvi,17,M,A1,5283
7765,4198,Tanveer Parekh,32,M,A1,5284
7766,4198,Nathaniel Hans,35,M,A2,5285
7767,4199,Abhimanyu Dugar,38,M,A1,5286
7768,4199,Patrick Handa,32,M,A2,5287
7769,4199,Pavani Parmer,54,F,A3,5288
7770,4200,Tarak Raj,36,M,A1,216
7771,4200,Aarna Goda,36,T,A2,218
7772,4200,Shaurya Pradhan,31,M,A3,212
7773,4201,Robert Dani,38,M,A1,60
7774,4201,Rishi Seshadri,31,M,A2,58
7775,4202,Advaith Koshy,20,M,A1,5289
7776,4202,Yug Shankar,40,M,A2,5290
7777,4203,Ishaan Dhillon,26,M,A1,5291
7778,4204,Umang Merchant,59,M,A1,311
7779,4204,Manbir Sodhi,35,M,A2,5292
7780,4204,Dhruv Lala,41,M,A3,5293
7781,4205,Charan Anne,34,M,A1,5294
7782,4206,Abdul Jaggi,39,M,A1,166
7783,4206,Indrajit Prabhakar,35,M,A2,162
7784,4206,Anirudh Rajagopalan,27,M,A3,163
7785,4206,Yoshita Mangat,16,F,A4,164
7786,4207,Jatin Bhatti,36,M,A1,5295
7787,4207,Kai Deep,38,M,A2,5296
7788,4208,Wahab Bedi,29,M,A1,5297
7789,4209,Wahab Chakrabarti,27,M,A1,5298
7790,4209,Kalpit Karnik,28,M,A2,5299
7791,4210,Luke Jayaraman,36,M,A1,5300
7792,4211,Agastya Varkey,16,M,A1,5301
7793,4212,Quincy Murty,40,M,A1,198
7794,4212,Laksh Swaminathan,36,M,A2,199
7795,4212,Devansh Bhagat,34,M,A3,201
7796,4212,Harita Shankar,36,F,A4,204
7797,4213,Warinder Kadakia,32,M,A1,5302
7798,4214,Gavin Ramaswamy,26,M,A1,5303
7799,4215,Yug Tiwari,30,M,A1,5304
7800,4215,Vincent Shah,25,M,A2,5305
7801,4216,Qasim Bahri,36,M,A1,5306
7802,4216,Dhruv Rajan,19,M,A2,5307
7803,4217,Chakradhar Rastogi,31,M,A1,188
7804,4217,Qushi Varty,36,F,A2,186
7805,4217,Karan Kothari,17,M,A3,187
7806,4218,Upkaar Dua,39,M,A1,5308
7807,4219,Joshua Swaminathan,16,M,A1,5309
7808,4220,Girish Saran,43,M,A1,5310
7809,4221,Chatura Kapur,19,M,A1,5311
7810,4222,Ryan Din,45,M,A1,5312
7811,4222,Chandresh Saini,37,M,A2,5313
7812,4222,Charles Mutti,28,M,A3,5314
7813,4223,Pranit Narula,21,M,A1,5315
7814,4224,Udant Kari,19,M,A1,5316
7815,4224,Hredhaan Misra,48,M,A2,5317
7816,4224,Nitesh Rajagopal,50,M,A3,5318
7817,4225,Ekavir Chowdhury,28,M,A1,5319
7818,4226,Zaid Wadhwa,30,M,A1,5320
7819,4227,Darpan Dass,28,M,A1,5321
7820,4227,Ishaan Varghese,24,M,A2,5322
7821,4227,Darsh Panchal,21,M,A3,227
7822,4228,Aarav Narayanan,41,M,A1,5323
7823,4229,Yuvraj Mangat,30,M,A1,5324
7824,4230,Kai Gole,50,M,A1,126
7825,4230,Samesh Dhar,41,M,A2,130
7826,4231,Harshil Yohannan,23,M,A1,5325
7827,4232,Nicholas Sehgal,31,M,A1,5326
7828,4233,Umang Natt,31,M,A1,224
7829,4233,Finn Bhasin,16,M,A2,222
7830,4233,Joshua Soni,38,M,A3,223
7831,4234,Harrison Mall,41,M,A1,5327
7832,4235,Aarnav Saxena,43,M,A1,5328
7833,4236,Amruta Handa,30,F,A1,5329
7834,4236,Teerth Sethi,46,M,A2,5330
7835,4236,Adya Sood,27,F,A3,5331
7836,4237,Manan Sen,28,M,A1,26
7837,4237,Harrison Savant,27,M,A2,24
7838,4237,Qarin Hegde,28,M,A3,25
7839,4238,Akshay Banerjee,22,M,A1,249
7840,4239,Aadi Bumb,27,M,A1,5332
7841,4240,Onveer Setty,34,M,A1,5333
7842,4240,Max Shenoy,31,M,A2,5334
7843,4240,Ubika Rana,40,F,A3,5335
7844,4241,William Srinivasan,24,M,A1,5336
7845,4241,Benjamin Bhargava,39,M,A2,5337
7846,4242,Advaith Doshi,29,M,A1,5338
7847,4243,Shaurya Chaudhari,33,M,A1,5339
7848,4243,Oliver Kannan,36,M,A2,5340
7849,4244,Jai Lanka,24,M,A1,193
7850,4244,Zaid Iyengar,36,M,A2,192
7851,4244,Pranav Dugal,21,M,A3,195
7852,4244,Jyoti Jain,28,F,A4,194
7853,4244,Darpan Brar,36,M,A5,196
7854,4245,Balhaar Thakur,31,M,A1,178
7855,4245,Bahadurjit Raja,27,M,A2,184
7856,4246,Patrick Bhalla,38,M,A1,5341
7857,4246,Daksh Bedi,34,M,A2,5342
7858,4246,Sneha Dara,22,F,A3,5343
7859,4247,Victor Bhardwaj,23,M,A1,5344
7860,4248,Timothy Sankar,32,M,A1,5345
7861,4248,Charles Mane,30,M,A2,5346
7862,4249,Arunima Shenoy,16,T,A1,5347
7863,4250,Falan Vaidya,28,M,A1,5348
7864,4251,Varsha Zacharia,43,F,A1,5349
7865,4252,Dakshesh Golla,16,M,A1,75
7866,4252,Pranav Dave,25,M,A2,79
7867,4252,Hardik Sur,27,M,A3,78
7868,4252,Chandresh Mane,32,M,A4,80
7869,4253,Kalpit Zacharia,16,M,A1,95
7870,4253,Samaksh Kala,34,M,A2,94
7871,4253,Aditya Tripathi,16,M,A3,93
7872,4254,Kabir Sura,26,M,A1,5350
7873,4255,Gunbir Kalita,29,M,A1,5351
7874,4255,Upkaar Doshi,38,M,A2,5352
7875,4256,Udant Vig,49,M,A1,5353
7876,4257,Gavin Memon,32,M,A1,5354
7877,4257,Mitesh Dani,24,M,A2,5355
7878,4257,Varenya Buch,19,F,A3,5356
7879,4258,Wahab Yohannan,23,M,A1,5357
7880,4259,Jai Raj,37,M,A1,5358
7881,4259,Amara Majumdar,46,F,A2,5359
7882,4260,Ayushman Palan,33,M,A1,5360
7883,4261,Chakradhar Bora,28,M,A1,5361
7884,4262,Orinder Mangat,29,M,A1,258
7885,4262,Advaith Tella,18,M,A2,5362
7886,4263,Upadhriti Sandhu,27,F,A1,5363
7887,4264,Viraj Doshi,21,M,A1,5364
7888,4265,Faras Baral,17,M,A1,32
7889,4265,Nathan Vora,31,M,A2,35
7890,4265,George Verma,44,M,A3,36
7891,4266,Onveer Venkataraman,26,M,A1,5365
7892,4266,Faraj Mammen,26,M,A2,5366
7893,4267,Neel Sule,35,M,A1,5367
7894,4268,Samuel Chanda,45,M,A1,5368
7895,4269,Faqid Mukherjee,39,M,A1,5369
7896,4270,Girik Pall,16,M,A1,308
7897,4270,Chandresh Madan,30,M,A2,5370
7898,4271,Benjamin Anne,25,M,A1,5371
7899,4271,Saksham Kata,40,M,A2,5372
7900,4272,Ayaan Wali,32,M,A1,5373
7901,4273,Amol Rama,27,M,A1,323
7902,4274,Pranit Prabhakar,48,M,A1,5374
7903,4275,Rushil Patla,26,M,A1,99
7904,4275,Jagdish Gandhi,44,M,A2,100
7905,4275,Udant Dutta,25,M,A3,101
7906,4275,Elijah Sule,45,M,A4,102
7907,4276,Darpan Munshi,35,M,A1,5375
7908,4276,William Ravi,56,M,A2,5376
7909,4277,Kritika Dugar,16,F,A1,5377
7910,4278,Girish Viswanathan,30,M,A1,316
7911,4278,Keya Dalal,32,F,A2,5378
7912,4278,Nathaniel Ganesan,22,M,A3,5379
7913,4279,Liam Keer,35,M,A1,5380
7914,4279,Elijah Char,41,M,A2,5381
7915,4280,Nicholas Sarkar,30,M,A1,5382
7916,4280,Aarush Swaminathan,25,M,A2,5383
7917,4280,Isaac Prakash,25,M,A3,5384
7918,4281,Nicholas Nanda,27,M,A1,5385
7919,4282,Fariq Venkataraman,41,M,A1,5386
7920,4283,Upkaar Bajaj,16,M,A1,5387
7921,4284,Ayushman Pillai,41,M,A1,5388
7922,4284,Ekalinga Deshpande,37,M,A2,5389
7923,4285,Samarth Sharma,21,M,A1,5390
7924,4285,Advaith Bhatt,25,M,A2,5391
7925,4286,Gaurav Prabhakar,25,M,A1,153
7926,4286,Chandresh Kala,24,M,A2,157
7927,4286,Rushil Devi,25,M,A3,155
7928,4286,Jonathan Mohanty,36,M,A4,154
7929,4286,Ishwar Sekhon,55,M,A5,156
7930,4287,Tristan Sood,22,M,A1,5392
7931,4287,Ranveer Upadhyay,22,M,A2,5393
7932,4288,Aayush Vohra,31,M,A1,5394
7933,4288,Ojas Kothari,25,M,A2,5395
7934,4289,Isaac Ramakrishnan,16,M,A1,5396
7935,4290,Maanas Natarajan,27,M,A1,5397
7936,4291,Garima Gara,26,F,A1,5398
7937,4292,Benjamin Char,19,M,A1,49
7938,4292,Aarush Bhatti,37,M,A2,50
7939,4292,Manbir Hans,28,M,A3,48
7940,4292,Dakshesh Raju,38,M,A4,45
7941,4292,Udant Sur,27,M,A5,47
7942,4292,Lohit Bakshi,44,M,A6,46
7943,4293,Abdul Dhaliwal,25,M,A1,69
7944,4293,Brijesh Mody,28,M,A2,71
7945,4293,Indrajit Krishnan,27,M,A3,74
7946,4293,Ekavir Dyal,26,M,A4,73
7947,4294,Anthony Sankaran,34,M,A1,5399
7948,4294,Champak Bhatt,42,M,A2,242
7949,4295,Faqid Dhaliwal,44,M,A1,5400
7950,4296,Xavier Tripathi,25,M,A1,5401
7951,4297,Abeer Parsa,28,M,A1,5402
7952,4298,Avi Bal,16,M,A1,243
7953,4299,Aadi Varkey,45,M,A1,5403
7954,4300,Chavvi Mandal,44,F,A1,5404
7955,4300,Harsh Ratta,27,M,A2,5405
7956,4301,Elijah Sule,45,M,A1,102
7957,4301,Rushil Patla,26,M,A2,99
7958,4302,Yug Tandon,30,M,A1,5406
7959,4302,Hitesh Kapur,24,M,A2,5407
7960,4303,Max Kaul,41,M,A1,5408
7961,4304,Abdul Jaggi,39,M,A1,166
7962,4304,Gagan Talwar,16,M,A2,165
7963,4304,Indrajit Prabhakar,35,M,A3,162
7964,4304,Yoshita Mangat,16,F,A4,164
7965,4304,Anirudh Rajagopalan,27,M,A5,163
7966,4305,Daniel Dara,22,M,A1,5409
7967,4305,Bachittar Vora,39,M,A2,5410
7968,4306,Jeremiah Savant,42,M,A1,180
7969,4306,Balhaar Thakur,31,M,A2,178
7970,4307,Darsh Kothari,26,M,A1,285
7971,4307,Rishi Amble,26,M,A2,5411
7972,4307,Ayush Deep,26,M,A3,5412
7973,4308,Yash Wable,34,M,A1,5413
7974,4309,Gaurav Krishnamurthy,34,M,A1,56
7975,4309,Victor Narula,34,M,A2,54
7976,4309,Caleb Borah,35,M,A3,55
7977,4309,Jhalak Kuruvilla,25,F,A4,57
7978,4309,Jalsa Samra,16,F,A5,51
7979,4309,Ishanvi Yogi,17,T,A6,52
7980,4310,Geetika Bajwa,21,F,A1,5414
7981,4311,Dalbir Raj,39,M,A1,5415
7982,4311,Dhruv Setty,22,M,A2,5416
7983,4312,Chanakya Basak,18,M,A1,5417
7984,4312,Bakhshi Sharaf,22,M,A2,5418
7985,4313,Rushil Devi,25,M,A1,155
7986,4313,Chandresh Kala,24,M,A2,157
7987,4313,Jonathan Mohanty,36,M,A3,154
7988,4313,Ishwar Sekhon,55,M,A4,156
7989,4314,Gunbir Nadkarni,34,M,A1,81
7990,4314,Naksh Koshy,16,M,A2,85
7991,4314,Faraj Patla,50,M,A3,83
7992,4314,Tanish Ganguly,27,M,A4,84
7993,4314,Umang Narasimhan,17,M,A5,82
7994,4315,Nachiket Ahluwalia,30,M,A1,5419
7995,4316,Andrew Shroff,27,M,A1,5420
7996,4316,Mason Andra,32,M,A2,260
7997,4317,Arjun Amble,49,M,A1,5421
7998,4318,Girik Sama,36,M,A1,5422
7999,4319,Darpan Sundaram,39,M,A1,5423
8000,4320,Fiyaz Nazareth,18,M,A1,232
8001,4321,Ekiya Yohannan,49,F,A1,91
8002,4321,Ekalinga Narula,41,M,A2,87
8003,4322,Gopal Bail,36,M,A1,304
8004,4322,Ayaan Doctor,37,M,A2,5424
8005,4323,Shaurya Sachdeva,32,M,A1,5425
8006,4324,Abdul Dhaliwal,25,M,A1,69
8007,4324,Ekanta Raman,31,F,A2,67
8008,4324,Brijesh Mody,28,M,A3,71
8009,4324,Indrajit Krishnan,27,M,A4,74
8010,4324,Ekavir Dyal,26,M,A5,73
8011,4324,Anvi Ahluwalia,34,F,A6,70
8012,4324,Orinder Kakar,29,M,A7,72
8013,4325,Pratyush Srivastava,33,M,A1,5426
8014,4325,Harish Kant,39,M,A2,5427
8015,4326,Dalaja Ramanathan,50,F,A1,5428
8016,4326,Ranbir Sura,37,M,A2,5429
8017,4327,Tanveer Venkataraman,32,M,A1,5430
8018,4328,Isaiah Kumer,45,M,A1,5431
8019,4328,Nicholas Soni,43,M,A2,250
8020,4329,Ayushman Chaudhari,33,M,A1,5432
8021,4330,Raghav Pall,20,M,A1,5433
8022,4331,Isaac Ramachandran,35,M,A1,20
8023,4331,Maanas Batta,46,M,A2,21
8024,4331,Avi Arya,32,M,A3,23
8025,4332,Vihaan Solanki,41,M,A1,5434
8026,4333,Champak Raman,26,M,A1,5435
8027,4333,Elijah Varma,30,M,A2,5436
8028,4334,Wridesh Garde,42,M,A1,129
8029,4334,Aditya Mander,39,M,A2,127
8030,4334,Kevin Ganesh,27,M,A3,131
8031,4334,Samesh Dhar,41,M,A4,130
8032,4334,Kai Gole,50,M,A5,126
8033,4335,Banjeet Balan,32,M,A1,5437
8034,4336,Manbir Chakrabarti,55,M,A1,5438
8035,4337,Aditya Tripathi,16,M,A1,93
8036,4337,Samaksh Kala,34,M,A2,94
8037,4337,Kalpit Zacharia,16,M,A3,95
8038,4338,Aryan Dhillon,37,M,A1,5439
8039,4338,Girish Hans,23,M,A2,333
8040,4338,Tanay Palla,35,M,A3,5440
8041,4339,Udarsh Dewan,32,M,A1,5441
8042,4339,Harsh Sachar,26,M,A2,5442
8043,4340,Girish Viswanathan,30,M,A1,316
8044,4341,Forum Hora,22,F,A1,5443
8045,4342,Aarush Bhatti,37,M,A1,50
8046,4342,Manbir Hans,28,M,A2,48
8047,4342,Dakshesh Raju,38,M,A3,45
8048,4343,Tanish Arya,30,M,A1,5444
8049,4344,Ekalinga Kumar,30,M,A1,143
8050,4344,Ishwar Subramaniam,21,M,A2,141
8051,4344,Parth Chaudhari,16,M,A3,142
8052,4344,Jackson Chacko,28,M,A4,144
8053,4344,Samarth Kurian,37,M,A5,145
8054,4345,Oscar Mistry,44,M,A1,5445
8055,4345,Lucky Wali,35,M,A2,267
8056,4345,Yatan Pingle,24,M,A3,5446
8057,4346,Luke Sheth,19,M,A1,231
8058,4346,Qadim Setty,21,M,A2,312
